Emotional connection,Shared values & life goals,Aesthetics & taste,ex_total,cur_total,diff
0.05,0.12000000000000001,0.37666666666666665,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.12000000000000001,0.4,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.14333333333333334,0.05,7.56448087431694,8.552295081967213,0.9878142076502723
0.05,0.14333333333333334,0.07333333333333333,7.5224043715847,8.561475409836065,1.0390710382513655
0.05,0.14333333333333334,0.09666666666666668,7.480327868852459,8.570655737704918,1.0903278688524587
0.05,0.14333333333333334,0.12000000000000001,7.438251366120218,8.57983606557377,1.1415846994535528
0.05,0.14333333333333334,0.14333333333333334,7.39617486338798,8.589016393442623,1.1928415300546433
0.05,0.14333333333333334,0.16666666666666669,7.354098360655737,8.598196721311476,1.2440983606557392
0.05,0.14333333333333334,0.19,7.312021857923497,8.607377049180329,1.2953551912568315
0.05,0.14333333333333334,0.21333333333333332,7.269945355191258,8.61655737704918,1.346612021857922
0.05,0.14333333333333334,0.2366666666666667,7.227868852459016,8.625737704918032,1.3978688524590162
0.05,0.14333333333333334,0.26,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.14333333333333334,0.2833333333333333,7.143715846994535,8.644098360655738,1.5003825136612026
0.05,0.14333333333333334,0.30666666666666664,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.14333333333333334,0.33,7.059562841530054,8.662459016393443,1.602896174863389
0.05,0.14333333333333334,0.35333333333333333,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.14333333333333334,0.37666666666666665,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.14333333333333334,0.4,6.933333333333334,8.690000000000001,1.7566666666666677
0.05,0.16666666666666669,0.05,7.5224043715847015,8.561475409836067,1.0390710382513655
0.05,0.16666666666666669,0.07333333333333333,7.480327868852459,8.570655737704918,1.0903278688524587
0.05,0.16666666666666669,0.09666666666666668,7.438251366120219,8.57983606557377,1.141584699453552
0.05,0.16666666666666669,0.12000000000000001,7.396174863387978,8.589016393442623,1.192841530054645
0.05,0.16666666666666669,0.14333333333333334,7.354098360655739,8.598196721311476,1.2440983606557374
0.05,0.16666666666666669,0.16666666666666669,7.312021857923497,8.607377049180329,1.2953551912568315
0.05,0.16666666666666669,0.19,7.269945355191258,8.61655737704918,1.346612021857922
0.05,0.16666666666666669,0.21333333333333332,7.227868852459018,8.625737704918034,1.3978688524590162
0.05,0.16666666666666669,0.2366666666666667,7.185792349726776,8.634918032786885,1.4491256830601094
0.05,0.16666666666666669,0.26,7.143715846994535,8.644098360655738,1.5003825136612026
0.05,0.16666666666666669,0.2833333333333333,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.16666666666666669,0.30666666666666664,7.059562841530055,8.662459016393445,1.6028961748633899
0.05,0.16666666666666669,0.33,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.16666666666666669,0.35333333333333333,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.16666666666666669,0.37666666666666665,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.16666666666666669,0.4,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.19,0.05,7.480327868852459,8.570655737704918,1.0903278688524587
0.05,0.19,0.07333333333333333,7.438251366120219,8.57983606557377,1.141584699453552
0.05,0.19,0.09666666666666668,7.396174863387979,8.589016393442623,1.1928415300546442
0.05,0.19,0.12000000000000001,7.354098360655738,8.598196721311478,1.24409836065574
0.05,0.19,0.14333333333333334,7.312021857923497,8.607377049180329,1.2953551912568315
0.05,0.19,0.16666666666666669,7.269945355191257,8.61655737704918,1.346612021857923
0.05,0.19,0.19,7.227868852459016,8.625737704918034,1.397868852459018
0.05,0.19,0.21333333333333332,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.19,0.2366666666666667,7.143715846994536,8.644098360655738,1.5003825136612017
0.05,0.19,0.26,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.19,0.2833333333333333,7.059562841530056,8.662459016393443,1.6028961748633872
0.05,0.19,0.30666666666666664,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.19,0.33,6.975409836065573,8.680819672131147,1.7054098360655736
0.05,0.19,0.35333333333333333,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.19,0.37666666666666665,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.19,0.4,6.8491803278688534,8.708360655737705,1.8591803278688515
0.05,0.21333333333333332,0.05,7.438251366120219,8.57983606557377,1.141584699453552
0.05,0.21333333333333332,0.07333333333333333,7.396174863387979,8.589016393442623,1.1928415300546442
0.05,0.21333333333333332,0.09666666666666668,7.354098360655739,8.598196721311476,1.2440983606557374
0.05,0.21333333333333332,0.12000000000000001,7.312021857923496,8.607377049180329,1.2953551912568324
0.05,0.21333333333333332,0.14333333333333334,7.269945355191258,8.616557377049181,1.3466120218579238
0.05,0.21333333333333332,0.16666666666666669,7.227868852459017,8.625737704918034,1.397868852459017
0.05,0.21333333333333332,0.19,7.185792349726775,8.634918032786885,1.4491256830601102
0.05,0.21333333333333332,0.21333333333333332,7.143715846994537,8.64409836065574,1.5003825136612026
0.05,0.21333333333333332,0.2366666666666667,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.21333333333333332,0.26,7.059562841530056,8.662459016393445,1.602896174863389
0.05,0.21333333333333332,0.2833333333333333,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.21333333333333332,0.30666666666666664,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.21333333333333332,0.33,6.933333333333334,8.690000000000001,1.7566666666666677
0.05,0.21333333333333332,0.35333333333333333,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.21333333333333332,0.37666666666666665,6.8491803278688534,8.708360655737707,1.8591803278688532
0.05,0.21333333333333332,0.4,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.2366666666666667,0.05,7.396174863387979,8.589016393442623,1.1928415300546442
0.05,0.2366666666666667,0.07333333333333333,7.3540983606557395,8.598196721311476,1.2440983606557365
0.05,0.2366666666666667,0.09666666666666668,7.312021857923497,8.607377049180329,1.2953551912568315
0.05,0.2366666666666667,0.12000000000000001,7.269945355191257,8.61655737704918,1.346612021857923
0.05,0.2366666666666667,0.14333333333333334,7.227868852459016,8.625737704918032,1.3978688524590162
0.05,0.2366666666666667,0.16666666666666669,7.185792349726776,8.634918032786885,1.4491256830601094
0.05,0.2366666666666667,0.19,7.143715846994535,8.64409836065574,1.5003825136612043
0.05,0.2366666666666667,0.21333333333333332,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.2366666666666667,0.2366666666666667,7.059562841530055,8.662459016393443,1.602896174863388
0.05,0.2366666666666667,0.26,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.2366666666666667,0.2833333333333333,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.2366666666666667,0.30666666666666664,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.2366666666666667,0.33,6.891256830601092,8.699180327868852,1.80792349726776
0.05,0.2366666666666667,0.35333333333333333,6.849180327868853,8.708360655737707,1.8591803278688541
0.05,0.2366666666666667,0.37666666666666665,6.807103825136612,8.717540983606558,1.9104371584699456
0.05,0.2366666666666667,0.4,6.765027322404372,8.72672131147541,1.9616939890710379
0.05,0.26,0.05,7.354098360655738,8.598196721311474,1.2440983606557365
0.05,0.26,0.07333333333333333,7.312021857923498,8.607377049180327,1.2953551912568289
0.05,0.26,0.09666666666666668,7.269945355191258,8.61655737704918,1.346612021857922
0.05,0.26,0.12000000000000001,7.227868852459018,8.625737704918034,1.3978688524590162
0.05,0.26,0.14333333333333334,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.26,0.16666666666666669,7.143715846994536,8.644098360655738,1.5003825136612017
0.05,0.26,0.19,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.26,0.21333333333333332,7.059562841530056,8.662459016393445,1.602896174863389
0.05,0.26,0.2366666666666667,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.26,0.26,6.975409836065573,8.680819672131147,1.7054098360655736
0.05,0.26,0.2833333333333333,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.26,0.30666666666666664,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.26,0.33,6.849180327868853,8.708360655737705,1.8591803278688523
0.05,0.26,0.35333333333333333,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.26,0.37666666666666665,6.765027322404372,8.726721311475409,1.961693989071036
0.05,0.26,0.4,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.2833333333333333,0.05,7.312021857923497,8.607377049180327,1.2953551912568297
0.05,0.2833333333333333,0.07333333333333333,7.269945355191257,8.61655737704918,1.346612021857923
0.05,0.2833333333333333,0.09666666666666668,7.227868852459017,8.625737704918034,1.397868852459017
0.05,0.2833333333333333,0.12000000000000001,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.2833333333333333,0.14333333333333334,7.143715846994535,8.644098360655738,1.5003825136612026
0.05,0.2833333333333333,0.16666666666666669,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.2833333333333333,0.19,7.059562841530056,8.662459016393443,1.6028961748633872
0.05,0.2833333333333333,0.21333333333333332,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.2833333333333333,0.2366666666666667,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.2833333333333333,0.26,6.933333333333334,8.690000000000001,1.7566666666666677
0.05,0.2833333333333333,0.2833333333333333,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.2833333333333333,0.30666666666666664,6.8491803278688534,8.708360655737707,1.8591803278688532
0.05,0.2833333333333333,0.33,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.2833333333333333,0.35333333333333333,6.7650273224043715,8.72672131147541,1.9616939890710388
0.05,0.2833333333333333,0.37666666666666665,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.2833333333333333,0.4,6.680874316939891,8.745081967213114,2.0642076502732225
0.05,0.30666666666666664,0.05,7.269945355191257,8.61655737704918,1.346612021857923
0.05,0.30666666666666664,0.07333333333333333,7.227868852459018,8.625737704918032,1.3978688524590144
0.05,0.30666666666666664,0.09666666666666668,7.185792349726776,8.634918032786885,1.4491256830601094
0.05,0.30666666666666664,0.12000000000000001,7.143715846994536,8.64409836065574,1.5003825136612035
0.05,0.30666666666666664,0.14333333333333334,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.30666666666666664,0.16666666666666669,7.059562841530055,8.662459016393445,1.6028961748633899
0.05,0.30666666666666664,0.19,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.30666666666666664,0.21333333333333332,6.975409836065575,8.680819672131147,1.7054098360655718
0.05,0.30666666666666664,0.2366666666666667,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.30666666666666664,0.26,6.891256830601092,8.699180327868852,1.80792349726776
0.05,0.30666666666666664,0.2833333333333333,6.8491803278688534,8.708360655737707,1.8591803278688532
0.05,0.30666666666666664,0.30666666666666664,6.807103825136612,8.717540983606558,1.9104371584699456
0.05,0.30666666666666664,0.33,6.7650273224043715,8.72672131147541,1.9616939890710388
0.05,0.30666666666666664,0.35333333333333333,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.30666666666666664,0.37666666666666665,6.680874316939891,8.745081967213114,2.0642076502732225
0.05,0.30666666666666664,0.4,6.638797814207652,8.754262295081968,2.1154644808743166
0.05,0.33,0.05,7.227868852459018,8.625737704918034,1.3978688524590162
0.05,0.33,0.07333333333333333,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.33,0.09666666666666668,7.143715846994536,8.64409836065574,1.5003825136612035
0.05,0.33,0.12000000000000001,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.33,0.14333333333333334,7.059562841530056,8.662459016393445,1.602896174863389
0.05,0.33,0.16666666666666669,7.017486338797815,8.671639344262298,1.654153005464483
0.05,0.33,0.19,6.975409836065573,8.680819672131147,1.7054098360655736
0.05,0.33,0.21333333333333332,6.933333333333334,8.690000000000001,1.7566666666666677
0.05,0.33,0.2366666666666667,6.891256830601093,8.699180327868852,1.8079234972677591
0.05,0.33,0.26,6.849180327868853,8.708360655737707,1.8591803278688541
0.05,0.33,0.2833333333333333,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.33,0.30666666666666664,6.765027322404372,8.72672131147541,1.9616939890710379
0.05,0.33,0.33,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.33,0.35333333333333333,6.6808743169398905,8.745081967213114,2.0642076502732234
0.05,0.33,0.37666666666666665,6.638797814207651,8.754262295081968,2.1154644808743175
0.05,0.33,0.4,6.5967213114754095,8.76344262295082,2.16672131147541
0.05,0.35333333333333333,0.05,7.185792349726777,8.634918032786885,1.4491256830601085
0.05,0.35333333333333333,0.07333333333333333,7.143715846994537,8.644098360655738,1.5003825136612008
0.05,0.35333333333333333,0.09666666666666668,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.35333333333333333,0.12000000000000001,7.059562841530055,8.662459016393445,1.6028961748633899
0.05,0.35333333333333333,0.14333333333333334,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.35333333333333333,0.16666666666666669,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.35333333333333333,0.19,6.933333333333334,8.690000000000001,1.7566666666666677
0.05,0.35333333333333333,0.21333333333333332,6.891256830601094,8.699180327868852,1.8079234972677583
0.05,0.35333333333333333,0.2366666666666667,6.849180327868853,8.708360655737707,1.8591803278688541
0.05,0.35333333333333333,0.26,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.35333333333333333,0.2833333333333333,6.765027322404372,8.72672131147541,1.9616939890710379
0.05,0.35333333333333333,0.30666666666666664,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.35333333333333333,0.33,6.6808743169398905,8.745081967213114,2.0642076502732234
0.05,0.35333333333333333,0.35333333333333333,6.638797814207652,8.754262295081968,2.1154644808743166
0.05,0.35333333333333333,0.37666666666666665,6.5967213114754095,8.76344262295082,2.16672131147541
0.05,0.35333333333333333,0.4,6.554644808743169,8.772622950819672,2.217978142076503
0.05,0.37666666666666665,0.05,7.143715846994536,8.64409836065574,1.5003825136612035
0.05,0.37666666666666665,0.07333333333333333,7.101639344262296,8.653278688524589,1.551639344262293
0.05,0.37666666666666665,0.09666666666666668,7.059562841530055,8.662459016393443,1.602896174863388
0.05,0.37666666666666665,0.12000000000000001,7.017486338797815,8.671639344262296,1.6541530054644813
0.05,0.37666666666666665,0.14333333333333334,6.975409836065575,8.680819672131147,1.7054098360655718
0.05,0.37666666666666665,0.16666666666666669,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.37666666666666665,0.19,6.891256830601092,8.699180327868852,1.80792349726776
0.05,0.37666666666666665,0.21333333333333332,6.849180327868853,8.708360655737707,1.8591803278688541
0.05,0.37666666666666665,0.2366666666666667,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.37666666666666665,0.26,6.7650273224043715,8.726721311475409,1.961693989071037
0.05,0.37666666666666665,0.2833333333333333,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.37666666666666665,0.30666666666666664,6.680874316939891,8.745081967213114,2.0642076502732225
0.05,0.37666666666666665,0.33,6.638797814207651,8.754262295081968,2.1154644808743175
0.05,0.37666666666666665,0.35333333333333333,6.596721311475409,8.76344262295082,2.1667213114754107
0.05,0.37666666666666665,0.37666666666666665,6.55464480874317,8.772622950819672,2.217978142076502
0.05,0.37666666666666665,0.4,6.51256830601093,8.781803278688525,2.2692349726775944
0.05,0.4,0.05,7.101639344262296,8.65327868852459,1.5516393442622949
0.05,0.4,0.07333333333333333,7.059562841530056,8.662459016393443,1.6028961748633872
0.05,0.4,0.09666666666666668,7.0174863387978155,8.671639344262296,1.6541530054644804
0.05,0.4,0.12000000000000001,6.975409836065574,8.680819672131147,1.7054098360655727
0.05,0.4,0.14333333333333334,6.9333333333333345,8.690000000000001,1.7566666666666668
0.05,0.4,0.16666666666666669,6.891256830601093,8.699180327868854,1.807923497267761
0.05,0.4,0.19,6.849180327868853,8.708360655737707,1.8591803278688541
0.05,0.4,0.21333333333333332,6.807103825136613,8.717540983606558,1.9104371584699447
0.05,0.4,0.2366666666666667,6.765027322404372,8.72672131147541,1.9616939890710379
0.05,0.4,0.26,6.722950819672132,8.735901639344263,2.012950819672131
0.05,0.4,0.2833333333333333,6.680874316939891,8.745081967213114,2.0642076502732225
0.05,0.4,0.30666666666666664,6.638797814207652,8.754262295081968,2.1154644808743166
0.05,0.4,0.33,6.5967213114754095,8.76344262295082,2.16672131147541
0.05,0.4,0.35333333333333333,6.554644808743169,8.772622950819672,2.217978142076503
0.05,0.4,0.37666666666666665,6.5125683060109285,8.781803278688525,2.269234972677596
0.05,0.4,0.4,6.470491803278688,8.790983606557377,2.3204918032786894
0.07333333333333333,0.05,0.05,7.784043715846995,8.454754098360654,0.6707103825136596
0.07333333333333333,0.05,0.07333333333333333,7.741967213114756,8.463934426229509,0.7219672131147528
0.07333333333333333,0.05,0.09666666666666668,7.6998907103825145,8.473114754098361,0.7732240437158469
0.07333333333333333,0.05,0.12000000000000001,7.657814207650273,8.482295081967214,0.824480874316941
0.07333333333333333,0.05,0.14333333333333334,7.615737704918034,8.491475409836067,0.8757377049180324
0.07333333333333333,0.05,0.16666666666666669,7.573661202185792,8.500655737704918,0.9269945355191256
0.07333333333333333,0.05,0.19,7.531584699453552,8.50983606557377,0.9782513661202188
0.07333333333333333,0.05,0.21333333333333332,7.489508196721312,8.519016393442623,1.029508196721311
0.07333333333333333,0.05,0.2366666666666667,7.447431693989071,8.528196721311476,1.0807650273224052
0.07333333333333333,0.05,0.26,7.405355191256831,8.537377049180328,1.1320218579234975
0.07333333333333333,0.05,0.2833333333333333,7.36327868852459,8.54655737704918,1.183278688524589
0.07333333333333333,0.05,0.30666666666666664,7.321202185792351,8.555737704918034,1.234535519125683
0.07333333333333333,0.05,0.33,7.2791256830601085,8.564918032786885,1.2857923497267763
0.07333333333333333,0.05,0.35333333333333333,7.237049180327869,8.574098360655737,1.3370491803278686
0.07333333333333333,0.05,0.37666666666666665,7.194972677595629,8.58327868852459,1.3883060109289609
0.07333333333333333,0.05,0.4,7.152896174863389,8.592459016393445,1.4395628415300559
0.07333333333333333,0.07333333333333333,0.05,7.741967213114756,8.463934426229509,0.7219672131147528
0.07333333333333333,0.07333333333333333,0.07333333333333333,7.6998907103825145,8.473114754098361,0.7732240437158469
0.07333333333333333,0.07333333333333333,0.09666666666666668,7.657814207650273,8.482295081967212,0.8244808743169392
0.07333333333333333,0.07333333333333333,0.12000000000000001,7.615737704918034,8.491475409836067,0.8757377049180324
0.07333333333333333,0.07333333333333333,0.14333333333333334,7.573661202185793,8.500655737704918,0.9269945355191247
0.07333333333333333,0.07333333333333333,0.16666666666666669,7.531584699453552,8.50983606557377,0.9782513661202188
0.07333333333333333,0.07333333333333333,0.19,7.489508196721312,8.519016393442623,1.029508196721311
0.07333333333333333,0.07333333333333333,0.21333333333333332,7.447431693989072,8.528196721311478,1.0807650273224052
0.07333333333333333,0.07333333333333333,0.2366666666666667,7.405355191256831,8.537377049180328,1.1320218579234975
0.07333333333333333,0.07333333333333333,0.26,7.3632786885245896,8.54655737704918,1.1832786885245898
0.07333333333333333,0.07333333333333333,0.2833333333333333,7.32120218579235,8.555737704918034,1.234535519125684
0.07333333333333333,0.07333333333333333,0.30666666666666664,7.279125683060109,8.564918032786885,1.2857923497267754
0.07333333333333333,0.07333333333333333,0.33,7.237049180327869,8.574098360655737,1.3370491803278686
0.07333333333333333,0.07333333333333333,0.35333333333333333,7.194972677595629,8.58327868852459,1.3883060109289609
0.07333333333333333,0.07333333333333333,0.37666666666666665,7.152896174863389,8.592459016393443,1.439562841530054
0.07333333333333333,0.07333333333333333,0.4,7.110819672131148,8.601639344262296,1.4908196721311473
0.07333333333333333,0.09666666666666668,0.05,7.6998907103825145,8.473114754098361,0.7732240437158469
0.07333333333333333,0.09666666666666668,0.07333333333333333,7.657814207650274,8.482295081967214,0.8244808743169401
0.07333333333333333,0.09666666666666668,0.09666666666666668,7.6157377049180335,8.491475409836067,0.8757377049180333
0.07333333333333333,0.09666666666666668,0.12000000000000001,7.573661202185792,8.500655737704918,0.9269945355191256
0.07333333333333333,0.09666666666666668,0.14333333333333334,7.5315846994535525,8.50983606557377,0.9782513661202179
0.07333333333333333,0.09666666666666668,0.16666666666666669,7.489508196721313,8.519016393442625,1.029508196721312
0.07333333333333333,0.09666666666666668,0.19,7.447431693989072,8.528196721311476,1.0807650273224034
0.07333333333333333,0.09666666666666668,0.21333333333333332,7.405355191256831,8.537377049180328,1.1320218579234975
0.07333333333333333,0.09666666666666668,0.2366666666666667,7.36327868852459,8.546557377049181,1.1832786885245907
0.07333333333333333,0.09666666666666668,0.26,7.32120218579235,8.555737704918032,1.2345355191256822
0.07333333333333333,0.09666666666666668,0.2833333333333333,7.27912568306011,8.564918032786885,1.2857923497267745
0.07333333333333333,0.09666666666666668,0.30666666666666664,7.23704918032787,8.574098360655737,1.3370491803278677
0.07333333333333333,0.09666666666666668,0.33,7.194972677595629,8.58327868852459,1.3883060109289609
0.07333333333333333,0.09666666666666668,0.35333333333333333,7.152896174863389,8.592459016393445,1.4395628415300559
0.07333333333333333,0.09666666666666668,0.37666666666666665,7.110819672131148,8.601639344262296,1.4908196721311473
0.07333333333333333,0.09666666666666668,0.4,7.068743169398908,8.610819672131147,1.5420765027322387
0.07333333333333333,0.12000000000000001,0.05,7.657814207650273,8.482295081967212,0.8244808743169392
0.07333333333333333,0.12000000000000001,0.07333333333333333,7.6157377049180335,8.491475409836065,0.8757377049180315
0.07333333333333333,0.12000000000000001,0.09666666666666668,7.573661202185792,8.500655737704918,0.9269945355191256
0.07333333333333333,0.12000000000000001,0.12000000000000001,7.531584699453552,8.50983606557377,0.9782513661202188
0.07333333333333333,0.12000000000000001,0.14333333333333334,7.489508196721313,8.519016393442623,1.0295081967213102
0.07333333333333333,0.12000000000000001,0.16666666666666669,7.447431693989071,8.528196721311476,1.0807650273224052
0.07333333333333333,0.12000000000000001,0.19,7.405355191256831,8.537377049180328,1.1320218579234975
